"id","csv_id","sample","individual","species","file_name","camera","collection_date","sample_station","nature_density","habitat","plot_number","type","determiner","notes","max_feret_diameter","perimeter","area","holes","area_plus_holes","exposure_time","framerate","light_intensity","aperture","image_path","operator","roi_left","roi_top","roi_right","roi_bottom","date","machine","roi_centroid","img_time","previous_img_time","interval","previous_roi_centroid","roi_centroid_difference","distance_mm","duration","speed","area_mm"
392364,"2020-210128",209926,"209926_1","Coleoptera","2_209926_1_2021_02_05-11-25-04-283.PNG",2,2020-09-02,"PM8V","high","PM",8,"V","CLM",NA,200,599,7191,3,7194,2000,50,100,8,"\images\Expo_2000_Ap_8\Coleoptera inpart\209926\209926_1","CLM",0,333,464,797,2021-02-05 11:25:04,"standard",565,2021-02-05 11:25:04.283,2021-02-05 11:25:04.261,0,551,14,0.278329466541816,0.0220000743865967,12.6512966115872,2.84218008357012
392365,"2020-210128",209926,"209926_1","Coleoptera","2_209926_1_2021_02_05-11-25-04-305.PNG",2,2020-09-02,"PM8V","high","PM",8,"V","CLM",NA,201,606,7211,6,7217,2000,50,100,8,"\images\Expo_2000_Ap_8\Coleoptera inpart\209926\209926_1","CLM",0,346,464,810,2021-02-05 11:25:04,"standard",578,2021-02-05 11:25:04.305,2021-02-05 11:25:04.283,0,565,13,0.258448790360258,0.0220000743865967,11.7476325679024,2.85008490927884
392366,"2020-210128",209926,"209926_1","Coleoptera","2_209926_1_2021_02_05-11-25-04-327.PNG",2,2020-09-02,"PM8V","high","PM",8,"V","CLM",NA,200,601,7228,6,7234,2000,50,100,8,"\images\Expo_2000_Ap_8\Coleoptera inpart\209926\209926_1","CLM",0,360,464,824,2021-02-05 11:25:04,"standard",592,2021-02-05 11:25:04.327,2021-02-05 11:25:04.305,0,578,14,0.278329466541816,0.0219998359680176,12.6514337173441,2.85680401113126
392367,"2020-210128",209926,"209926_1","Coleoptera","2_209926_1_2021_02_05-11-25-04-351.PNG",2,2020-09-02,"PM8V","high","PM",8,"V","CLM",NA,201,604,7217,6,7223,2000,50,100,8,"\images\Expo_2000_Ap_8\Coleoptera inpart\209926\209926_1","CLM",0,373,464,837,2021-02-05 11:25:04,"standard",605,2021-02-05 11:25:04.351,2021-02-05 11:25:04.327,0,592,13,0.258448790360258,0.0240001678466797,10.7686242867678,2.85245635699146
392369,"2020-210128",209926,"209926_1","Coleoptera","2_209926_1_2021_02_05-11-25-04-395.PNG",2,2020-09-02,"PM8V","high","PM",8,"V","CLM",NA,202,610,7265,6,7271,2000,50,100,8,"\images\Expo_2000_Ap_8\Coleoptera inpart\209926\209926_1","CLM",0,401,464,865,2021-02-05 11:25:04,"standard",633,2021-02-05 11:25:04.395,2021-02-05 11:25:04.372,0,619,14,0.278329466541816,0.0230000019073486,12.1012801504546,2.87142793869239
392370,"2020-210128",209926,"209926_1","Coleoptera","2_209926_1_2021_02_05-11-25-04-417.PNG",2,2020-09-02,"PM8V","high","PM",8,"V","CLM",NA,203,604,7310,13,7323,2000,50,100,8,"\images\Expo_2000_Ap_8\Coleoptera inpart\209926\209926_1","CLM",0,414,464,878,2021-02-05 11:25:04,"standard",646,2021-02-05 11:25:04.417,2021-02-05 11:25:04.395,0,633,13,0.258448790360258,0.0220000743865967,11.7476325679024,2.88921379653701
392371,"2020-210128",209926,"209926_1","Coleoptera","2_209926_1_2021_02_05-11-25-04-441.PNG",2,2020-09-02,"PM8V","high","PM",8,"V","CLM",NA,203,614,7293,6,7299,2000,50,100,8,"\images\Expo_2000_Ap_8\Coleoptera inpart\209926\209926_1","CLM",0,428,464,892,2021-02-05 11:25:04,"standard",660,2021-02-05 11:25:04.441,2021-02-05 11:25:04.417,0,646,14,0.278329466541816,0.0239999294281006,11.5970952071189,2.88249469468459
392372,"2020-210128",209926,"209926_1","Coleoptera","2_209926_1_2021_02_05-11-25-04-462.PNG",2,2020-09-02,"PM8V","high","PM",8,"V","CLM",NA,204,620,7327,9,7336,2000,50,100,8,"\images\Expo_2000_Ap_8\Coleoptera inpart\209926\209926_1","CLM",0,441,464,905,2021-02-05 11:25:04,"standard",673,2021-02-05 11:25:04.462,2021-02-05 11:25:04.441,0,660,13,0.258448790360258,0.0209999084472656,12.307138910118,2.89593289838942
392373,"2020-210128",209926,"209926_1","Coleoptera","2_209926_1_2021_02_05-11-25-04-481.PNG",2,2020-09-02,"PM8V","high","PM",8,"V","CLM",NA,204,630,7328,10,7338,2000,50,100,8,"\images\Expo_2000_Ap_8\Coleoptera inpart\209926\209926_1","CLM",0,455,464,919,2021-02-05 11:25:04,"standard",687,2021-02-05 11:25:04.481,2021-02-05 11:25:04.462,0,673,14,0.278329466541816,0.0190000534057617,14.6488781161748,2.89632813967485
392374,"2020-210128",209926,"209926_1","Coleoptera","2_209926_1_2021_02_05-11-25-04-497.PNG",2,2020-09-02,"PM8V","high","PM",8,"V","CLM",NA,204,622,7354,13,7367,2000,50,100,8,"\images\Expo_2000_Ap_8\Coleoptera inpart\209926\209926_1","CLM",0,469,464,933,2021-02-05 11:25:04,"standard",701,2021-02-05 11:25:04.497,2021-02-05 11:25:04.481,0,687,14,0.278329466541816,0.0160000324249268,17.3955564057609,2.90660441309619
392375,"2020-210128",209926,"209926_1","Coleoptera","2_209926_1_2021_02_05-11-25-04-517.PNG",2,2020-09-02,"PM8V","high","PM",8,"V","CLM",NA,206,628,7365,6,7371,2000,50,100,8,"\images\Expo_2000_Ap_8\Coleoptera inpart\209926\209926_1","CLM",0,482,464,946,2021-02-05 11:25:04,"standard",714,2021-02-05 11:25:04.517,2021-02-05 11:25:04.497,0,701,13,0.258448790360258,0.0199999809265137,12.9224518418233,2.91095206723599
392376,"2020-210128",209926,"209926_1","Coleoptera","2_209926_1_2021_02_05-11-25-04-534.PNG",2,2020-09-02,"PM8V","high","PM",8,"V","CLM",NA,205,632,7363,14,7377,2000,50,100,8,"\images\Expo_2000_Ap_8\Coleoptera inpart\209926\209926_1","CLM",0,496,464,960,2021-02-05 11:25:04,"standard",728,2021-02-05 11:25:04.534,2021-02-05 11:25:04.517,0,714,14,0.278329466541816,0.0169999599456787,16.3723601367994,2.91016158466511
392377,"2020-210128",209926,"209926_1","Coleoptera","2_209926_1_2021_02_05-11-25-04-551.PNG",2,2020-09-02,"PM8V","high","PM",8,"V","CLM",NA,206,622,7397,15,7412,2000,50,100,8,"\images\Expo_2000_Ap_8\Coleoptera inpart\209926\209926_1","CLM",0,510,464,974,2021-02-05 11:25:04,"standard",742,2021-02-05 11:25:04.551,2021-02-05 11:25:04.534,0,728,14,0.278329466541816,0.0170001983642578,16.3721305233115,2.92359978836994
1821904,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-21-153.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,448,2164,73307,1897,75204,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,5,888,893,2023-04-24 15:12:21,"xl",449,2023-04-24 15:12:21.153,NA,NA,NA,NA,NA,NA,NA,85.0031761764873
1821905,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-21-237.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,448,2164,73307,1897,75204,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,5,888,893,2023-04-24 15:12:21,"xl",449,2023-04-24 15:12:21.237,2023-04-24 15:12:21.153,0,449,0,0,0.0839998722076416,0,85.0031761764873
1821906,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-21-314.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,449,2211,73378,1806,75184,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,32,888,920,2023-04-24 15:12:21,"xl",476,2023-04-24 15:12:21.314,2023-04-24 15:12:21.237,0,449,27,0.919408718037777,0.0769999027252197,11.9403880459273,85.0855042694188
1821907,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-21-394.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,449,2211,73378,1806,75184,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,32,888,920,2023-04-24 15:12:21,"xl",476,2023-04-24 15:12:21.394,2023-04-24 15:12:21.314,0,476,0,0,0.0800001621246338,0,85.0855042694188
1821908,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-21-472.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,449,2049,73509,2264,75773,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,59,888,947,2023-04-24 15:12:21,"xl",503,2023-04-24 15:12:21.472,2023-04-24 15:12:21.394,0,476,27,0.919408718037777,0.0779998302459717,11.7873169100296,85.2374053986305
1821909,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-21-553.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,449,2049,73509,2264,75773,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,59,888,947,2023-04-24 15:12:21,"xl",503,2023-04-24 15:12:21.553,2023-04-24 15:12:21.472,0,503,0,0,0.0810000896453857,0,85.2374053986305
1821910,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-21-633.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,449,2029,73500,2196,75696,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,85,888,973,2023-04-24 15:12:21,"xl",529,2023-04-24 15:12:21.633,2023-04-24 15:12:21.553,0,503,26,0.885356543295638,0.0799999237060547,11.066967345478,85.2269694431885
1821911,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-21-713.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,449,2029,73500,2196,75696,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,85,888,973,2023-04-24 15:12:21,"xl",529,2023-04-24 15:12:21.713,2023-04-24 15:12:21.633,0,529,0,0,0.0800001621246338,0,85.2269694431885
1821913,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-21-872.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,448,2087,73425,1907,75332,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,110,888,998,2023-04-24 15:12:21,"xl",554,2023-04-24 15:12:21.872,2023-04-24 15:12:21.794,0,554,0,0,0.0780000686645508,0,85.1400031478383
1821914,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-21-953.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,447,2081,73233,1750,74983,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,135,888,1023,2023-04-24 15:12:21,"xl",579,2023-04-24 15:12:21.953,2023-04-24 15:12:21.872,0,554,25,0.851304368553498,0.0810000896453857,10.5099188442934,84.9173694317418
1821915,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-22-030.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,447,2081,73233,1750,74983,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,135,888,1023,2023-04-24 15:12:22,"xl",579,2023-04-24 15:12:22.03,2023-04-24 15:12:21.953,0,579,0,0,0.0769999027252197,0,84.9173694317418
1821916,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-22-112.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,446,2089,72888,1589,74477,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,160,888,1048,2023-04-24 15:12:22,"xl",604,2023-04-24 15:12:22.112,2023-04-24 15:12:22.03,0,579,25,0.851304368553498,0.0820000171661377,10.3817584187659,84.5173244731309
1821917,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-22-195.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,446,2089,72888,1589,74477,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,160,888,1048,2023-04-24 15:12:22,"xl",604,2023-04-24 15:12:22.195,2023-04-24 15:12:22.112,0,604,0,0,0.0829999446868896,0,84.5173244731309
1821918,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-22-275.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,444,2097,72610,1442,74052,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,184,888,1072,2023-04-24 15:12:22,"xl",628,2023-04-24 15:12:22.275,2023-04-24 15:12:22.195,0,604,24,0.817252193811358,0.0800001621246338,10.2156317200726,84.1949694050329
1821919,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-22-354.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,444,2097,72610,1442,74052,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,184,888,1072,2023-04-24 15:12:22,"xl",628,2023-04-24 15:12:22.354,2023-04-24 15:12:22.275,0,628,0,0,0.0789999961853027,0,84.1949694050329
1821920,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-22-434.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,442,2028,72226,1462,73688,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,209,888,1097,2023-04-24 15:12:22,"xl",653,2023-04-24 15:12:22.434,2023-04-24 15:12:22.354,0,628,25,0.851304368553498,0.0799999237060547,10.6413147552673,83.7497019728399
1821921,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-22-516.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,442,2028,72226,1462,73688,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,209,888,1097,2023-04-24 15:12:22,"xl",653,2023-04-24 15:12:22.516,2023-04-24 15:12:22.434,0,653,0,0,0.0820000171661377,0,83.7497019728399
1821922,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-22-594.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,440,2039,71739,1424,73163,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,232,888,1120,2023-04-24 15:12:22,"xl",676,2023-04-24 15:12:22.594,2023-04-24 15:12:22.516,0,653,23,0.783200019069218,0.0780000686645508,10.0410170462473,83.185000828366
1821923,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-22-672.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,440,2039,71739,1424,73163,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,232,888,1120,2023-04-24 15:12:22,"xl",676,2023-04-24 15:12:22.672,2023-04-24 15:12:22.594,0,676,0,0,0.0779998302459717,0,83.185000828366
1821924,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-22-751.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,438,2022,71179,1535,72714,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,255,888,1143,2023-04-24 15:12:22,"xl",699,2023-04-24 15:12:22.751,2023-04-24 15:12:22.672,0,676,23,0.783200019069218,0.0789999961853027,9.91392477073214,82.5356524897512
1821925,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-22-830.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,438,2022,71179,1535,72714,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,255,888,1143,2023-04-24 15:12:22,"xl",699,2023-04-24 15:12:22.83,2023-04-24 15:12:22.751,0,699,0,0,0.0789999961853027,0,82.5356524897512
1821926,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-22-913.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,437,1996,70691,1597,72288,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,279,888,1167,2023-04-24 15:12:22,"xl",723,2023-04-24 15:12:22.913,2023-04-24 15:12:22.83,0,699,24,0.817252193811358,0.0830001831054688,9.84639025160789,81.9697917946726
1821927,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-22-994.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,437,1996,70691,1597,72288,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,279,888,1167,2023-04-24 15:12:22,"xl",723,2023-04-24 15:12:22.994,2023-04-24 15:12:22.913,0,723,0,0,0.0809998512268066,0,81.9697917946726
1821928,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-23-072.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,435,1995,70253,1687,71940,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,301,888,1189,2023-04-24 15:12:23,"xl",745,2023-04-24 15:12:23.072,2023-04-24 15:12:22.994,0,723,22,0.749147844327078,0.0780000686645508,9.60445108771485,81.4619086298275
1821929,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-23-152.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,435,1995,70253,1687,71940,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,301,888,1189,2023-04-24 15:12:23,"xl",745,2023-04-24 15:12:23.152,2023-04-24 15:12:23.072,0,745,0,0,0.0799999237060547,0,81.4619086298275
1821930,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-23-236.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,433,1959,69809,1759,71568,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,324,888,1212,2023-04-24 15:12:23,"xl",768,2023-04-24 15:12:23.236,2023-04-24 15:12:23.152,0,745,23,0.783200019069218,0.0840001106262207,9.32379747158025,80.9470681613543
1821931,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-23-318.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,433,1959,69809,1759,71568,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,324,888,1212,2023-04-24 15:12:23,"xl",768,2023-04-24 15:12:23.318,2023-04-24 15:12:23.236,0,768,0,0,0.0820000171661377,0,80.9470681613543
1821932,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-23-404.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,431,1968,69326,1929,71255,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,347,888,1235,2023-04-24 15:12:23,"xl",791,2023-04-24 15:12:23.404,2023-04-24 15:12:23.318,0,768,23,0.783200019069218,0.0859999656677246,9.10698060154167,80.3870052192991
1821933,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-23-482.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,431,1968,69326,1929,71255,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,347,888,1235,2023-04-24 15:12:23,"xl",791,2023-04-24 15:12:23.482,2023-04-24 15:12:23.404,0,791,0,0,0.0780000686645508,0,80.3870052192991
1821934,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-23-560.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,430,1959,68899,2074,70973,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,370,888,1258,2023-04-24 15:12:23,"xl",814,2023-04-24 15:12:23.56,2023-04-24 15:12:23.482,0,791,23,0.783200019069218,0.0779998302459717,10.0410477381733,79.8918771111053
1821935,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-23-635.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,430,1959,68899,2074,70973,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,370,888,1258,2023-04-24 15:12:23,"xl",814,2023-04-24 15:12:23.635,2023-04-24 15:12:23.56,0,814,0,0,0.0750000476837158,0,79.8918771111053
1821936,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-23-714.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,429,1957,68523,2239,70762,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,392,888,1280,2023-04-24 15:12:23,"xl",836,2023-04-24 15:12:23.714,2023-04-24 15:12:23.635,0,814,22,0.749147844327078,0.0789999961853027,9.48288456330901,79.4558860837497
1821937,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-23-793.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,429,1957,68523,2239,70762,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,392,888,1280,2023-04-24 15:12:23,"xl",836,2023-04-24 15:12:23.793,2023-04-24 15:12:23.714,0,836,0,0,0.0789999961853027,0,79.4558860837497
1821939,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-23-954.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,428,2188,68188,1385,69573,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,415,888,1303,2023-04-24 15:12:23,"xl",859,2023-04-24 15:12:23.954,2023-04-24 15:12:23.872,0,859,0,0,0.0820000171661377,0,79.0674366311855
1821940,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-24-034.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,427,2187,67790,1433,69223,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,438,888,1326,2023-04-24 15:12:24,"xl",882,2023-04-24 15:12:24.034,2023-04-24 15:12:23.954,0,859,23,0.783200019069218,0.0799999237060547,9.79000957484591,78.6059354905272
1821941,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-24-114.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,427,2187,67790,1433,69223,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,438,888,1326,2023-04-24 15:12:24,"xl",882,2023-04-24 15:12:24.114,2023-04-24 15:12:24.034,0,882,0,0,0.0800001621246338,0,78.6059354905272
1821942,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-24-196.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,426,2211,67531,1422,68953,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,461,888,1349,2023-04-24 15:12:24,"xl",905,2023-04-24 15:12:24.196,2023-04-24 15:12:24.114,0,882,23,0.783200019069218,0.0820000171661377,9.55121774526462,78.3056118839178
1821943,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-24-278.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,426,2211,67531,1422,68953,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,461,888,1349,2023-04-24 15:12:24,"xl",905,2023-04-24 15:12:24.278,2023-04-24 15:12:24.196,0,905,0,0,0.0820000171661377,0,78.3056118839178
1821944,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-24-355.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,426,2137,67269,1505,68774,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,484,888,1372,2023-04-24 15:12:24,"xl",928,2023-04-24 15:12:24.355,2023-04-24 15:12:24.278,0,905,23,0.783200019069218,0.0769999027252197,10.1714416687529,78.0018096254945
1821945,"25_04_2023",210195,"210195_1","Diptera","1_210195_1_2023-04-24-15-12-24-432.PNG",1,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,426,2137,67269,1505,68774,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,484,888,1372,2023-04-24 15:12:24,"xl",928,2023-04-24 15:12:24.432,2023-04-24 15:12:24.355,0,928,0,0,0.0769999027252197,0,78.0018096254945
1821946,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-20-847.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,458,1942,75018,5357,80375,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,12,888,900,2023-04-24 15:12:20,"xl",456,2023-04-24 15:12:20.847,NA,NA,NA,NA,NA,NA,NA,86.9871672610764
1821947,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-20-916.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,457,1949,75010,5410,80420,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,27,888,915,2023-04-24 15:12:20,"xl",471,2023-04-24 15:12:20.916,2023-04-24 15:12:20.847,0,456,15,0.510782621132099,0.0690000057220459,7.40264606918577,86.977890856239
1821948,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-20-983.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,456,1956,74942,5506,80448,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,41,888,929,2023-04-24 15:12:20,"xl",485,2023-04-24 15:12:20.983,2023-04-24 15:12:20.916,0,471,14,0.476730446389959,0.067000150680542,7.11536379467292,86.8990414151215
1821949,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-21-051.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,455,1966,75066,5476,80542,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,55,888,943,2023-04-24 15:12:21,"xl",499,2023-04-24 15:12:21.051,2023-04-24 15:12:20.983,0,485,14,0.476730446389959,0.0680000782012939,7.01073379619859,87.0428256901005
1821950,"25_04_2023",210195,"210195_1","Diptera","2_210195_1_2023-04-24-15-12-21-117.PNG",2,2021-05-31,"CA2K","low","CA",2,"K","HJSA",NA,455,2016,75180,5378,80558,2000,50,100,8,"\images\Expo_2000_Ap_8\diptera\#210195\#210195_1","HJSA",0,69,888,957,2023-04-24 15:12:21,"xl",513,2023-04-24 15:12:21.117,2023-04-24 15:12:21.051,0,499,14,0.476730446389959,0.0659999847412109,7.22319025162265,87.1750144590328
